UID	UIDName	CID	PosX	PosY	PosZ	RespawnCycleID	ServerDeathCheck	PropID	BluePrintPath	BlueprintBase	GeneratedClassShortName	JoinField
13072374341911460885	DT_Unlock_G2_10522	10520122	177074	118580	-779	0	False	10520122	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02_Mount.TreasureBox02_Mount	TreasureBox02_Mount	TreasureBox02_Mount_C	CID
9211574621070110610	DT_Unlock_G3_10409	10430109	149211	159050	-1747	0	False	10430109	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03_Mount.TreasureBox03_Mount	TreasureBox03_Mount	TreasureBox03_Mount_C	CID
12539087013119954618	DT_Unlock_G2_10417	10420117	126626	156914	-789	0	False	10420117	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02_Mount.TreasureBox02_Mount	TreasureBox02_Mount	TreasureBox02_Mount_C	CID
14191194110481463773	DT_Unlock_G1_11148	11110148	286131	115515	12159	0	False	11110148	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14191177617807040608	DT_Unlock_G1_11147	11110147	227538	93359	14104	0	False	11110147	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14191178717318668819	DT_Unlock_G1_11146	11110146	230826	75846	16266	0	False	11110146	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14191179816830297030	DT_Unlock_G1_11145	11110145	220959	73877	14035	0	False	11110145	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
16367332541342672887	DT_Unlock_G2_11127	11120127	258499	84822	10164	0	False	11120127	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
16367331441831044676	DT_Unlock_G2_11126	11120126	214690	79471	12416	0	False	11120126	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
14191180916341925241	DT_Unlock_G1_11144	11110144	221482	44604	15570	0	False	11110144	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14191182015853553452	DT_Unlock_G1_11143	11110143	242313	88859	18167	0	False	11110143	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14191183115365181663	DT_Unlock_G1_11142	11110142	204264	72642	10779	0	False	11110142	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14191184214876809874	DT_Unlock_G1_11141	11110141	202732	50215	13078	0	False	11110141	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
16367334740365929309	DT_Unlock_G2_11125	11120125	204312	41161	17549	0	False	11120125	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
14191185314388438085	DT_Unlock_G1_11140	11110140	204303	41122	15563	0	False	11110140	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
12539088112631582829	DT_Unlock_G2_10416	10420116	127377	145403	-789	0	False	10420116	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02_Mount.TreasureBox02_Mount	TreasureBox02_Mount	TreasureBox02_Mount_C	CID
10120478175128738863	DT_PressurePuzzle_G4_15001	15001	75433	141890	1640	0	False	15001	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04.TreasureBox04	TreasureBox04	TreasureBox04_C	CID
3154698930550912617	DT_Monster_G3_10514	10530214	191135	61856	3671	0	False	10530214	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
12539084814096698196	DT_Unlock_G2_10415	10420115	104214	173038	-796	0	False	10420115	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02_Mount.TreasureBox02_Mount	TreasureBox02_Mount	TreasureBox02_Mount_C	CID
9257396964767552293	DT_Monster_G2_10520	10520220	176319	126393	474	0	False	10520220	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9258381027674611913	DT_Monster_G2_10519	10520219	189589	86949	-586	0	False	10520219	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
4820850859404585910	DT_PressurePuzzle_G4_14030	14030	157142	189756	-645	0	False	14030	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04.TreasureBox04	TreasureBox04	TreasureBox04_C	CID
9210594956209563834	DT_Unlock_G3_10412	10430112	105851	172160	-1997	0	False	10430112	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03_Mount.TreasureBox03_Mount	TreasureBox03_Mount	TreasureBox03_Mount_C	CID
5764000471577433590	DT_Unlock_G1_10421	10410121	114463	117901	12472	0	False	10410121	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
5764001571089061801	DT_Unlock_G1_10420	10410120	127449	123720	11196	0	False	10410120	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
5764862488693761789	DT_Unlock_G1_10419	10410119	134887	124637	11942	0	False	10410119	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
12539085913608326407	DT_Unlock_G2_10414	10420114	87839	158123	-820	0	False	10420114	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02_Mount.TreasureBox02_Mount	TreasureBox02_Mount	TreasureBox02_Mount_C	CID
5764861389182133578	DT_Unlock_G1_10418	10410118	141426	127365	10411	0	False	10410118	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
9258379928162983702	DT_Monster_G2_10518	10520218	151500	84020	5391	0	False	10520218	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9258392022790894023	DT_Monster_G2_10517	10520217	139077	92658	4598	0	False	10520217	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9258390923279265812	DT_Monster_G2_10516	10520216	116471	78031	7036	0	False	10520216	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
5764847095530966835	DT_Unlock_G1_10417	10410117	111174	94687	7002	0	False	10410117	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
5764845996019338624	DT_Unlock_G1_10416	10410116	98678	141422	3969	0	False	10410116	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
10122462793617281268	DT_PressurePuzzle_G4_15026	15026	280240	178045	230	0	False	15026	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04.TreasureBox04	TreasureBox04	TreasureBox04_C	CID
16367328143296160043	DT_Unlock_G2_11123	11120123	278005	110883	11691	0	False	11120123	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
5111074183032313327	DT_Unlock_G1_10505	10510105	163742	23143	12231	0	False	10510105	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
10122452898012627369	DT_PressurePuzzle_G4_15029	15029	232793	202267	3812	0	False	15029	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04.TreasureBox04	TreasureBox04	TreasureBox04_C	CID
4819893184776603354	DT_PressurePuzzle_G4_14001	14001	-501	124106	1409	0	False	14001	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04.TreasureBox04	TreasureBox04	TreasureBox04_C	CID
3808477340607707180	DT_Monster_G3_10409	10430209	121067	94967	8787	0	False	10430209	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
12537238734073310377	DT_Unlock_G2_10430	10420130	124939	130141	7506	0	False	10420130	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8605592178083018025	DT_Monster_G2_10414	10420214	149857	138693	4159	0	False	10420214	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
12536256870189507179	DT_Unlock_G2_10429	10420129	91884	155550	3416	0	False	10420129	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
12536255770677878968	DT_Unlock_G2_10428	10420128	123797	113651	7533	0	False	10420128	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
12536254671166250757	DT_Unlock_G2_10427	10420127	148684	114640	4936	0	False	10420127	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
12536253571654622546	DT_Unlock_G2_10426	10420126	103707	118564	11568	0	False	10420126	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
4782097469986372389	DT_Unlock_G3_10314	10430111	120026	188104	-1205	0	False	10430111	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03_Mount.TreasureBox03_Mount	TreasureBox03_Mount	TreasureBox03_Mount_C	CID
12539082615073441774	DT_Unlock_G2_10413	10420113	137861	196050	-787	0	False	10420113	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02_Mount.TreasureBox02_Mount	TreasureBox02_Mount	TreasureBox02_Mount_C	CID
9210592757186307412	DT_Unlock_G3_10410	10430110	149443	228334	-2664	0	False	10430110	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03_Mount.TreasureBox03_Mount	TreasureBox03_Mount	TreasureBox03_Mount_C	CID
9415464638149713345	DT_Unlock_G2_10328	10320128	18076	254956	-805	0	False	10320128	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02_Mount.TreasureBox02_Mount	TreasureBox02_Mount	TreasureBox02_Mount_C	CID
16365342425295989427	DT_Unlock_G2_11105	11120105	271407	100324	14051	0	False	11120105	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
14189208392481293157	DT_Unlock_G1_11126	11110126	308943	64776	29517	0	False	11110126	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14189205093946408524	DT_Unlock_G1_11125	11110125	304393	58746	28495	0	False	11110125	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14189206193458036735	DT_Unlock_G1_11124	11110124	234511	81692	17319	0	False	11110124	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14189202894923152102	DT_Unlock_G1_11123	11110123	290234	80107	21919	0	False	11110123	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14189203994434780313	DT_Unlock_G1_11122	11110122	279731	99068	14836	0	False	11110122	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14189200695899895680	DT_Unlock_G1_11121	11110121	306717	112623	6756	0	False	11110121	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
12670354489354283537	DT_Unlock_G3_11102	11130102	271507	65289	19724	0	False	11130102	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03_Mount.TreasureBox03_Mount	TreasureBox03_Mount	TreasureBox03_Mount_C	CID
12670351190819398904	DT_Unlock_G3_11101	11130101	325243	182090	23918	0	False	11130101	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
3808478440119335391	DT_Monster_G3_10408	10430208	149908	135311	8019	0	False	10430208	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
14189201795411523891	DT_Unlock_G1_11120	11110120	285111	134521	7763	0	False	11110120	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
3808483937677476446	DT_Monster_G3_10407	10430207	92426	139168	8936	0	False	10430207	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
16365341325784361216	DT_Unlock_G2_11104	11120104	320796	178877	18162	0	False	11120104	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9414467381103115193	DT_Unlock_G2_10333	10320133	42576	224740	5010	0	False	10320133	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
16365349022365758693	DT_Unlock_G2_11103	11120103	259601	70946	21156	0	False	11120103	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9414466281591486982	DT_Unlock_G2_10332	10320132	102499	192036	3584	0	False	10320132	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8885782264082428099	DT_Unlock_G1_10332	10310132	121388	228052	2432	0	False	10310132	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
16365347922854130482	DT_Unlock_G2_11102	11120102	270587	144178	-656	0	False	11120102	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
8885783363594056310	DT_Unlock_G1_10331	10310131	61251	193562	3472	0	False	10310131	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
9414465182079858771	DT_Unlock_G2_10331	10320131	127078	211604	5533	0	False	10320131	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
14186394742225268883	DT_Unlock_G1_11119	11110119	274709	46425	24861	0	False	11110119	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14186393642713640672	DT_Unlock_G1_11118	11110118	259513	156061	-691	0	False	11110118	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14186410135388063837	DT_Unlock_G1_11117	11110117	273113	144675	5036	0	False	11110117	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14186409035876435626	DT_Unlock_G1_11116	11110116	275762	130035	2760	0	False	11110116	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14186407936364807415	DT_Unlock_G1_11115	11110115	309360	129759	11694	0	False	11110115	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
16365346823342502271	DT_Unlock_G2_11101	11120101	300634	111909	12449	0	False	11120101	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9415456941568315868	DT_Unlock_G2_10327	10320127	19443	232428	-784	0	False	10320127	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02_Mount.TreasureBox02_Mount	TreasureBox02_Mount	TreasureBox02_Mount_C	CID
14186406836853179204	DT_Unlock_G1_11114	11110114	297357	126462	11664	0	False	11110114	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
7951673030537812454	DT_Monster_G2_10323	10320223	104840	197054	6579	0	False	10320223	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9414464082568230560	DT_Unlock_G2_10330	10320130	67321	218960	5986	0	False	10320130	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9415463538638085134	DT_Unlock_G2_10329	10320129	84999	198539	5524	0	False	10320129	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
9415458041079944079	DT_Unlock_G2_10326	10320126	48320	245554	-798	0	False	10320126	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02_Mount.TreasureBox02_Mount	TreasureBox02_Mount	TreasureBox02_Mount_C	CID
9415459140591572290	DT_Unlock_G2_10325	10320125	65345	255449	-785	0	False	10320125	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02_Mount.TreasureBox02_Mount	TreasureBox02_Mount	TreasureBox02_Mount_C	CID
14186405737341550993	DT_Unlock_G1_11113	11110113	306064	141722	10680	0	False	11110113	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
16366336383807702946	DT_Unlock_G2_11111	11120111	284699	132312	10857	0	False	11120111	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
16366337483319331157	DT_Unlock_G2_11110	11120110	314778	67042	30652	0	False	11120110	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
1967483658121175091	DT_Monster_G3_10314	10330214	92083	195752	4663	0	False	10330214	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
7951674130049440665	DT_Monster_G2_10322	10320222	99448	222999	3424	0	False	10320222	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
7951670831514556032	DT_Monster_G2_10321	10320221	78280	197618	4191	0	False	10320221	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
14186404637829922782	DT_Unlock_G1_11112	11110112	320486	138465	10407	0	False	11110112	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14186403538318294571	DT_Unlock_G1_11111	11110111	267171	107652	298	0	False	11110111	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14186402438806666360	DT_Unlock_G1_11110	11110110	296805	170443	13046	0	False	11110110	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
10122460594594024846	DT_PressurePuzzle_G4_15020	15020	239015	85152	-638	0	False	15020	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04.TreasureBox04	TreasureBox04	TreasureBox04_C	CID
14187384302690469558	DT_Unlock_G1_11109	11110109	307225	122657	11996	0	False	11110109	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
4781251945544467355	DT_Unlock_G3_10309	10330109	68372	263392	-1205	0	False	10330109	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03_Mount.TreasureBox03_Mount	TreasureBox03_Mount	TreasureBox03_Mount_C	CID
14187385402202097769	DT_Unlock_G1_11108	11110108	247483	64491	24273	0	False	11110108	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14187395297806751668	DT_Unlock_G1_11107	11110107	229219	44672	17538	0	False	11110107	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14187396397318379879	DT_Unlock_G1_11106	11110106	295061	62202	25714	0	False	11110106	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
4781250846032839144	DT_Unlock_G3_10308	10330108	62892	247189	-2634	0	False	10330108	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03_Mount.TreasureBox03_Mount	TreasureBox03_Mount	TreasureBox03_Mount_C	CID
14187397496830008090	DT_Unlock_G1_11105	11110105	327651	168653	18358	0	False	11110105	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14187398596341636301	DT_Unlock_G1_11104	11110104	221119	60186	15656	0	False	11110104	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
4821710677497657687	DT_PressurePuzzle_G4_14028	14028	183109	78694	3037	0	False	14028	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04.TreasureBox04	TreasureBox04	TreasureBox04_C	CID
1967489155679316146	DT_Monster_G3_10313	10330213	88447	182626	7331	0	False	10330213	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
1967490255190944357	DT_Monster_G3_10312	10330212	48327	234132	-428	0	False	10330212	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
1967486956656059724	DT_Monster_G3_10311	10330211	98773	208684	1565	0	False	10330211	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
16367327043784531832	DT_Unlock_G2_11122	11120122	322913	122832	13551	0	False	11120122	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
16367330342319416465	DT_Unlock_G2_11121	11120121	311372	121630	11858	0	False	11120121	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
16367329242807788254	DT_Unlock_G2_11120	11120120	287287	161716	11887	0	False	11120120	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
16366345179900728634	DT_Unlock_G2_11119	11120119	261800	61524	26787	0	False	11120119	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
16366346279412356845	DT_Unlock_G2_11118	11120118	245799	102518	-461	0	False	11120118	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
4821698582869747366	DT_PressurePuzzle_G4_14027	14027	146546	139970	7512	0	False	14027	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox04.TreasureBox04	TreasureBox04	TreasureBox04_C	CID
16366329786737933680	DT_Unlock_G2_11117	11120117	342383	156719	14387	0	False	11120117	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
16366330886249561891	DT_Unlock_G2_11116	11120116	231418	62532	22567	0	False	11120116	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
16366331985761190102	DT_Unlock_G2_11115	11120115	235749	99244	14099	0	False	11120115	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
14193030294900197693	DT_Unlock_G1_11162	11110162	331500	185991	18810	0	False	11110162	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14193026996365313060	DT_Unlock_G1_11161	11110161	319124	165578	18358	0	False	11110161	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14193028095876941271	DT_Unlock_G1_11160	11110160	297466	173424	17960	0	False	11110160	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14190203450504634887	DT_Unlock_G1_11159	11110159	310504	187835	18358	0	False	11110159	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14188245220295169546	DT_Unlock_G1_11130	11110130	295346	52999	28059	0	False	11110130	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14189209491992921368	DT_Unlock_G1_11129	11110129	259911	38019	24902	0	False	11110129	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14189210591504549579	DT_Unlock_G1_11128	11110128	284832	73649	24827	0	False	11110128	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
14189207292969664946	DT_Unlock_G1_11127	11110127	310903	74476	31021	0	False	11110127	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox01.TreasureBox01	TreasureBox01	TreasureBox01_C	CID
8605593277594646236	DT_Monster_G2_10413	10420213	88118	122595	4622	0	False	10420213	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
3808485037189104657	DT_Monster_G3_10406	10430206	102448	153867	9347	0	False	10430206	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
16365343524807617638	DT_Unlock_G2_11106	11120106	299745	74827	28925	0	False	11120106	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox02.TreasureBox02	TreasureBox02	TreasureBox02_C	CID
12670353389842655326	DT_Unlock_G3_11103	11130103	250709	34939	23761	0	False	11130103	/Game/Maps/world/world_01/World_01_Collection/TreasureBox/TreasureBox03.TreasureBox03	TreasureBox03	TreasureBox03_C	CID
